"time","predator"
118.8,1.85399264442123
118.9,1.83682241840621
119,1.81981974792053
119.1,1.80298302281028
119.2,1.7863106481327
119.3,1.76980104402242
119.4,1.75345264555874
119.5,1.73726390263385
119.6,1.72123327982199
119.7,1.70535925624957
119.8,1.68964032546622
119.9,1.67407499531681
120,1.65866178781445
120.1,1.64339923901435
120.2,1.62828589888875
120.3,1.61332033120268
120.4,1.59850111339076
120.5,1.58382683643486
120.6,1.5692961047428
120.7,1.55490753602788
120.8,1.54065976118941
120.9,1.52655142419422
121,1.51258118195898
121.1,1.49874770423356
121.2,1.48504967348524
121.3,1.47148578478392
121.4,1.4580547456882
121.5,1.44475527613234
121.6,1.43158610831424
121.7,1.41854598658424
121.8,1.40563366733486
121.9,1.39284791889142
122,1.38018752140363
122.1,1.36765126673797
122.2,1.35523795837103
122.3,1.34294641128375
122.4,1.33077545185645
122.5,1.31872391776489
122.6,1.30679065787703
122.7,1.2949745321508
122.8,1.28327441153268
122.9,1.2716891778571
123,1.2602177237468
123.1,1.24885895251394
123.2,1.23761177806211
123.3,1.22647512478918
123.4,1.21544792749096
123.5,1.20452913126575
123.6,1.19371769141962
123.7,1.18301257337264
123.8,1.17241275256583
123.9,1.16191721436895
124,1.15152495398912
124.1,1.14123497638025
124.2,1.1310462961532
124.3,1.12095793748684
124.4,1.11096893403978
124.5,1.10107832886304
124.6,1.09128517431329
124.7,1.08158853196709
124.8,1.07198747253574
124.9,1.06248107578092
125,1.05306843043118
125.1,1.04374863409907
125.2,1.03452079319911
125.3,1.0253840228664
125.4,1.01633744687613
125.5,1.00738019756362
125.6,0.998511415745299
125.7,0.989730250640231
125.8,0.981035859792487
125.9,0.972427408994162
126,0.963904072209128
126.1,0.955465031497491
126.2,0.94710947694074
126.3,0.938836606567601
126.4,0.930645626280574
126.5,0.922535749783162
126.6,0.914506198507777
126.7,0.906556201544324
126.8,0.898684995569456
126.9,0.890891824776496
127,0.883175940806023
127.1,0.87553660267711
127.2,0.867973076719221
127.3,0.860484636504756
127.4,0.853070562782231
127.5,0.84573014341011
127.6,0.83846267329126
127.7,0.831267454308045
127.8,0.824143795258037
127.9,0.817091011790357
128,0.810108426342626
128.1,0.80319536807853
128.2,0.796351172825996
128.3,0.789575183015965
128.4,0.782866747621775
128.5,0.776225222099128
128.6,0.769649968326652
128.7,0.763140354547057
128.8,0.756695755308858
128.9,0.750315551408697
129,0.743999129834217
129.1,0.737745883707527
129.2,0.731555212229221
129.3,0.725426520622962
129.4,0.719359220080628
129.5,0.713352727708012
129.6,0.707406466471069
129.7,0.701519865142715
129.8,0.695692358250169
129.9,0.689923386022832
130,0.684212394340707
130.1,0.678558834683345
130.2,0.672962164079329
130.3,0.667421845056275
130.4,0.661937345591362
130.5,0.656508139062378
130.6,0.651133704199279
130.7,0.645813525036264
130.8,0.64054709086436
130.9,0.635333896184509
131,0.630173440661156
131.1,0.625065229076345
131.2,0.620008771284301
131.3,0.615003582166514
131.4,0.610049181587306
131.5,0.605145094349893
131.6,0.600290850152925
131.7,0.595485983547513
131.8,0.59073003389473
131.9,0.586022545323596
132,0.581363066689527
132.1,0.576751151533263
132.2,0.572186358040264
132.3,0.567668249000567
132.4,0.563196391769113
132.5,0.55877035822653
132.6,0.554389724740382
132.7,0.550054072126868
132.8,0.545762985612981
132.9,0.541516054799116
133,0.537312873622134
133.1,0.533153040318866
133.2,0.529036157390076
133.3,0.524961831564856
133.4,0.520929673765475
133.5,0.516939299072664
133.6,0.512990326691341
133.7,0.50908237991678
133.8,0.505215086101206
133.9,0.501388076620838
134,0.497600986843357
134.1,0.493853456095813
134.2,0.490145127632959
134.3,0.486475648606019
134.4,0.482844670031884
134.5,0.479251846762736
134.6,0.475696837456104
134.7,0.472179304545341
134.8,0.468698914210533
134.9,0.465255336349829
135,0.461848244551199
135.1,0.45847731606462
135.2,0.455142231774675
135.3,0.451842676173595
135.4,0.448578337334703
135.5,0.445348906886304
135.6,0.442154079985979
135.7,0.438993555295324
135.8,0.435867034955091
135.9,0.432774224560777
136,0.429714833138617
136.1,0.426688573122024
136.2,0.423695160328435
136.3,0.420734313936604
136.4,0.417805756464308
136.5,0.414909213746496
136.6,0.412044414913854
136.7,0.40921109237182
136.8,0.406408981780017
136.9,0.403637822032129
137,0.400897355236217
137.1,0.398187326695464
137.2,0.395507484889373
137.3,0.392857581455397
137.4,0.390237371171026
137.5,0.387646611936308
137.6,0.385085064756838
137.7,0.382552493727185
137.8,0.380048666014782
137.9,0.377573351844282
138,0.375126324482364
138.1,0.372707360223016
138.2,0.370316238373283
138.3,0.367952741239494
138.4,0.365616654113964
138.5,0.36330776526218
138.6,0.36102586591047
138.7,0.358770750234176
138.8,0.356542215346309
138.9,0.354340061286718
139,0.352164091011762
139.1,0.350014110384496
139.2,0.347889928165377
139.3,0.345791356003494
139.4,0.343718208428335
139.5,0.341670302842091
139.6,0.339647459512499
139.7,0.337649501566253
139.8,0.335676254982961
139.9,0.333727548589686
140,0.331803214056049
140.1,0.329903085889933
140.2,0.32802700143377
140.3,0.326174800861442
140.4,0.32434632717579
140.5,0.322541426206752
140.6,0.320759946610128
140.7,0.319001739867004
140.8,0.317266660283818
140.9,0.315554564993108
141,0.313865313954929
141.1,0.312198769958978
141.2,0.310554798627409
141.3,0.308933268418383
141.4,0.307334050630345
141.5,0.305757019407049
141.6,0.304202051743358
141.7,0.302669027491806
141.8,0.301157829369976
141.9,0.299668342968679
142,0.298200456760968
142.1,0.296754062112001
142.2,0.295329053289774
142.3,0.293925327476736
142.4,0.292542784782324
142.5,0.291181328256412
142.6,0.289840863903721
142.7,0.288521300699202
142.8,0.287222550604415
142.9,0.285944528584923
143,0.284687152628744
143.1,0.283450343765868
143.2,0.282234026088874
143.3,0.281038126774679
143.4,0.279862576107438
143.5,0.278707307502636
143.6,0.277572257532395
143.7,0.276457365952034
143.8,0.275362575727907
143.9,0.274287833066571
144,0.273233087445295
144.1,0.272198291643973
144.2,0.27118340177846
144.3,0.270188377335384
144.4,0.269213181208468
144.5,0.268257779736406
144.6,0.267322142742346
144.7,0.266406243575012
144.8,0.265510059151527
144.9,0.264633570001979
145,0.263776760315782
145.1,0.26293961798989
145.2,0.262122134678915
145.3,0.261324305847213
145.4,0.260546130822984
145.5,0.259787612854472
145.6,0.259048759168301
145.7,0.258329581030041
145.8,0.25763009380705
145.9,0.256950317033684
146,0.256290274478932
146.1,0.25564999421657
146.2,0.255029508697902
146.3,0.254428854827179
146.4,0.253848074039778
146.5,0.253287212383239
146.6,0.252746320601238
146.7,0.252225454220618
146.8,0.25172467364155
146.9,0.251244044230957
147,0.250783636419286
147.1,0.250343525800756
147.2,0.2499237932372
147.3,0.249524524965611
147.4,0.249145812709536
147.5,0.248787753794432
147.6,0.248450451267138
147.7,0.248134014019594
147.8,0.247838556916966
147.9,0.247564200930317
148,0.247311073273999
148.1,0.247079307547925
148.2,0.246869043884895
148.3,0.246680429103163
148.4,0.246513616864424
148.5,0.24636876783742
148.6,0.246246049867374
148.7,0.246145638151454
148.8,0.2460677154205
148.9,0.246012472127227
149,0.245980106641161
149.1,0.245970825450542
149.2,0.245984843371464
149.3,0.246022383764512
149.4,0.246083678759193
149.5,0.246168969486426
149.6,0.246278506319435
149.7,0.246412549123322
149.8,0.246571367513683
149.9,0.246755241124599
150,0.246964459886358
150.1,0.247199324313295
150.2,0.247460145802133
150.3,0.247747246941235
150.4,0.248060961831194
150.5,0.248401636417204
150.6,0.248769628833676
150.7,0.249165309761579
150.8,0.249589062799021
150.9,0.250041284845574
151,0.250522386500925
151.1,0.251032792478389
151.2,0.251572942033918
151.3,0.252143289411203
151.4,0.252744304303541
151.5,0.253376472333134
151.6,0.254040295548547
151.7,0.254736292941055
151.8,0.255465000980665
151.9,0.256226974172622
152,0.257022785635247
152.1,0.257853027699998
152.2,0.258718312534675
152.3,0.259619272790748
152.4,0.260556562275809
152.5,0.261530856652223
152.6,0.262542854163072
152.7,0.263593276386566
152.8,0.264682869020126
152.9,0.265812402695404
153,0.266982673825587
153.1,0.268194505486355
153.2,0.269448748331958
153.3,0.270746281547941
153.4,0.272088013842096
153.5,0.273474884475332
153.6,0.274907864334191
153.7,0.276387957046863
153.8,0.277916200144601
153.9,0.279493666270554
154,0.281121464438129
154.1,0.282800741341081
154.2,0.284532682717643
154.3,0.286318514771135
154.4,0.288159505649569
154.5,0.290056966986939
154.6,0.292012255508972
154.7,0.29402677470627
154.8,0.296101976577929
154.9,0.298239363448833
155,0.300440489864023
155.1,0.302706964563676
155.2,0.305040452542402
155.3,0.307442677196787
155.4,0.309915422565244
155.5,0.312460535664497
155.6,0.315079928927182
155.7,0.317775582745315
155.8,0.32054954812459
155.9,0.32340394945471
156,0.32634098740125
156.1,0.329362941924769
156.2,0.33247217543324
156.3,0.335671136074104
156.4,0.338962361172622
156.5,0.342348480823519
156.6,0.345832221643236
156.7,0.349416410690525
156.8,0.353103979563474
156.9,0.356897968681462
157,0.360801531760985
157.1,0.364817940494742
157.2,0.368950589443826
157.3,0.373203001153379
157.4,0.377578831502593
157.5,0.382081875300482
157.6,0.386716072139413
157.7,0.391485512519019
157.8,0.396394444253724
157.9,0.401447279177784
158,0.406648600162455
158.1,0.412003168460621
158.2,0.417515931394979
158.3,0.423192030406701
158.4,0.429036809482316
158.5,0.435055823977444
158.6,0.441254849856944
158.7,0.447639893371991
158.8,0.454217201195617
158.9,0.460993271039305
159,0.467974862774313
159.1,0.475169010082579
159.2,0.482583032663222
159.3,0.490224549021946
159.4,0.498101489871895
159.5,0.50622211217592
159.6,0.514595013861562
159.7,0.523229149241556
159.8,0.532133845174129
159.9,0.541318817998944
160,0.550794191286153
160.1,0.560570514437646
160.2,0.570658782181331
160.3,0.581070455000994
160.4,0.591817480546089
160.5,0.602912316067649
160.6,0.614367951928337
160.7,0.62619793623657
160.8,0.638416400656533
160.9,0.651038087447829
161,0.6640783777904
161.1,0.677553321452273
161.2,0.691479667859541
161.3,0.705874898629818
161.4,0.720757261632173
161.5,0.736145806638204
161.6,0.752060422630507
161.7,0.768521876836177
161.8,0.785551855554262
161.9,0.803173006847103
162,0.821408985166284
162.1,0.840284497984388
162.2,0.859825354503885
162.3,0.880058516514166
162.4,0.901012151466972
162.5,0.922715687839087
162.6,0.945199872849198
162.7,0.96849683259305
162.8,0.992640134657439
162.9,1.01766485326899
163,1.04360763702803
163.1,1.07050677927086
163.2,1.09840229109548
163.3,1.12733597707579
163.4,1.15735151367763
163.5,1.18849453037633
163.6,1.22081269345933
163.7,1.25435579247917
163.8,1.28917582930082
163.9,1.32532710966311
164,1.36286633714611
164.1,1.40185270940529
164.2,1.44234801649725
164.3,1.48441674108214
164.4,1.52812616024251
164.5,1.57354644860815
164.6,1.62075078241996
164.7,1.66981544410339
164.8,1.72081992685218
164.9,1.77384703864636
165,1.82898300504354
165.1,1.88631756998906
165.2,1.94594409378844
165.3,2.00795964727365
165.4,2.07246510107324
165.5,2.13956520876448
165.6,2.20936868254288
165.7,2.28198825989159
165.8,2.35754075956878
165.9,2.43614712505603
166,2.51793245342573
166.1,2.60302600738969
166.2,2.69156120808689
166.3,2.78367560595579
166.4,2.87951082681784
166.5,2.97921249007563
166.6,3.08293009570457
166.7,3.19081687649329
166.8,3.30302961177055
166.9,3.41972839864825
167,3.54107637661808
167.1,3.66723940116906
167.2,3.79838566195215
167.3,3.93468524091497
167.4,4.07630960577362
167.5,4.22343103419
167.6,4.37622196409372
167.7,4.53485426574004
167.8,4.69949843134218
167.9,4.87032267847245
168,5.04749196390564
168.1,5.23116690519519
168.2,5.42150260804104
168.3,5.61864739844214
168.4,5.82274145973779
168.5,6.03391537593951
168.6,6.25228858424747
168.7,6.47796774133375
168.8,6.71104500985884
168.9,6.95159627375876
169,7.19967929308524
169.1,7.45533181157637
169.2,7.71856963265107
169.3,7.9893846821153
169.4,8.26774307849208
169.5,8.55358323447911
169.6,8.84681401552732
169.7,9.14731298383951
169.8,9.45492475812326
169.9,9.76945952110047
170,10.0906917079799
170.1,10.4183589097382
170.2,10.7521610250368
170.3,11.0917596938308
170.4,11.43677804414
170.5,11.7868007809757
170.6,12.1413746430297
170.7,12.5000092484189
170.8,12.8621783455651
170.9,13.2273214792312
171,13.5948460749338
171.1,13.964129937531
171.2,14.3345241519151
171.3,14.7053563656199
171.4,15.0759344250057
171.5,15.4455503287515
171.6,15.8134844549172
171.7,16.1790100110888
171.8,16.5413976513188
171.9,16.8999201989424
172,17.2538574110621
172.1,17.6025007186841
172.2,17.9451578762445
172.3,18.2811574556114
172.4,18.6098531225555
172.5,18.9306276380619
172.6,19.2428965325708
172.7,19.5461114080892
172.8,19.839762830891
172.9,20.1233827859606
173,20.3965466731698
173.1,20.658874834131
173.2,20.9100336074901
173.3,21.1497359188466
173.4,21.3777414193171
173.5,21.5938561938015
173.6,21.7979320661227
173.7,21.9898655333038
173.8,22.1695963652525
173.9,22.337105909032
174,22.4924151387309
174.1,22.635582492756
174.2,22.7667015402426
174.3,22.885898517306
174.4,22.9933297721672
174.5,23.0891791558926
174.6,23.1736553927221
174.7,23.2469894608472
174.8,23.3094320111535
174.9,23.3612508479767
175,23.4027284924238
175.1,23.4341598453783
175.2,23.4558499639915
175.3,23.468111962337
175.4,23.471265043998
175.5,23.4656326717019
175.6,23.4515408767414
175.7,23.4293167088121
175.8,23.399286825084
175.9,23.3617762157699
176,23.3171070621725
176.1,23.2655977221471
176.2,23.2075618371049
176.3,23.1433075540677
176.4,23.073136855862
176.5,22.9973449922694
176.6,22.9162200048272
176.7,22.830042337963
176.8,22.7390845292384
176.9,22.6436109716504
177,22.5438777411759
177.1,22.4401324830317
177.2,22.3326143504505
177.3,22.2215539901228
177.4,22.1071735688222
177.5,21.9896868361102
177.6,21.8692992183926
177.7,21.7462079399722
177.8,21.6206021671104
177.9,21.4926631714584
178,21.3625645095606
178.1,21.2304722154488
178.2,21.0965450036526
178.3,20.9609344802313
178.4,20.8237853596978
178.5,20.6852356859509
178.6,20.5454170555544
178.7,20.4044548419139
178.8,20.2624684190843
178.9,20.1195713841207
179,19.9758717770348
179.1,19.8314722975637
179.2,19.686470518083
179.3,19.5409590921105
179.4,19.3950259579455
179.5,19.2487545370819
179.6,19.1022239271102
179.7,18.9555090888953
179.8,18.8086810278769
179.9,18.6618069693937
180,18.5149505279814
180.1,18.3681718706294
180.2,18.2215278740218
180.3,18.0750722758142
180.4,17.9288558200223
180.5,17.7829263966227
180.6,17.6373291754783
180.7,17.4921067347206
180.8,17.3472991837274
180.9,17.2029442808457
181,17.0590775460169
181.1,16.9157323684641
181.2,16.7729401096055
181.3,16.63073020136
181.4,16.4891302400112
181.5,16.3481660757954
181.6,16.2078618983775
181.7,16.068240318378
181.8,15.9293224451102
181.9,15.7911279606833
182,15.653675190625
182.1,15.5169811711724
182.2,15.3810617133748
182.3,15.2459314641494
182.4,15.1116039644256
182.5,14.9780917045085
182.6,14.8454061767882
182.7,14.7135579259168
182.8,14.5825565965704
182.9,14.4524109789078
183,14.3231290518351
183.1,14.1947180241784
183.2,14.0671843738652
183.3,13.9405338852082
183.4,13.8147716843828
183.5,13.6899022731855
183.6,13.565929561155
183.7,13.4428568961366
183.8,13.3206870933631
183.9,13.1994224631275
184,13.0790648371125
184.1,12.9596155934449
184.2,12.8410756805359
184.3,12.7234456397669
184.4,12.606725627077
184.5,12.4909154335067
184.6,12.3760145047476
184.7,12.2620219597479
184.8,12.1489366084197
184.9,12.0367569684914
185,11.925481281548
185.1,11.8151075282978
185.2,11.7056334431045
185.3,11.5970565278203
185.4,11.4893740649531
185.5,11.3825831302018
185.6,11.2766806043894
185.7,11.1716631848232
185.8,11.0675273961108
185.9,10.964269600457
186,10.8618860074686
186.1,10.7603726834882
186.2,10.6597255604824
186.3,10.5599404445048
186.4,10.4610130237534
186.5,10.3629388762436
186.6,10.2657134771136
186.7,10.1693322055815
186.8,10.0737903515688
186.9,9.97908312200762
187,9.88520564684652
187.1,9.79215298476856
187.2,9.69992012863596
187.3,9.60850201067379
187.4,9.51789350740543
187.5,9.42808944435112
187.6,9.33908460050103
187.7,9.25087371257322
187.8,9.16345147906675
187.9,9.07681256411933
188,8.99095160117875
188.1,8.90586319649677
188.2,8.82154193245358
188.3,8.73798237072082
188.4,8.65517905527062
188.5,8.57312651523763
188.6,8.49181926764103
188.7,8.41125181997276
188.8,8.3314186726582
188.9,8.25231432139523
189,8.17393325937702
189.1,8.09626997940405
189.2,8.01931897589032
189.3,7.94307474676861
189.4,7.86753179529925
189.5,7.792684631787
189.6,7.71852777520995
189.7,7.64505575476462
189.8,7.57226311133087
189.9,7.50014439886043
190,7.42869418569224
190.1,7.35790705579817
190.2,7.28777760996193
190.3,7.21830046689453
190.4,7.14947026428873
190.5,7.0812816598156
190.6,7.01372933206542
190.7,6.94680798143574
190.8,6.88051233096864
190.9,6.81483712713973
191,6.74977714060082
191.1,6.68532716687848
191.2,6.6214820270304
191.3,6.55823656826134
191.4,6.49558566450064
191.5,6.43352421694288
191.6,6.37204715455331
191.7,6.31114943453969
191.8,6.25082604279207
191.9,6.19107199429174
192,6.13188233349099
192.1,6.07325213466476
192.2,6.01517650223556
192.3,5.95765057107277
192.4,5.90066950676757
192.5,5.84422850588446
192.6,5.78832279619054
192.7,5.73294763686345
192.8,5.67809831867896
192.9,5.62377016417922
193,5.56995852782235
193.1,5.51665879611437
193.2,5.46386638772425
193.3,5.41157675358278
193.4,5.35978537696599
193.5,5.30848777356403
193.6,5.25767949153579
193.7,5.20735611155037
193.8,5.15751324681559
193.9,5.10814654309449
194,5.0592516787101
194.1,5.01082436453922
194.2,4.96286034399562
194.3,4.91535539300322
194.4,4.8683053199597
194.5,4.821705965691
194.6,4.7755532033971
194.7,4.72984293858967
194.8,4.68457110902171
194.9,4.63973368460987
195,4.59532666734959
195.1,4.55134609122352
195.2,4.50778802210358
195.3,4.46464855764687
195.4,4.42192382718588
195.5,4.37960999161323
195.6,4.33770324326118
195.7,4.2961998057763
195.8,4.25509593398945
195.9,4.21438791378146
196,4.17407206194449
196.1,4.13414472603972
196.2,4.09460228425111
196.3,4.05544114523586
196.4,4.01665774797147
196.5,3.97824856159985
196.6,3.94021008526839
196.7,3.90253884796849
196.8,3.86523140837138
196.9,3.8282843546617
197,3.79169430436882
197.1,3.75545790419609
197.2,3.71957182984818
197.3,3.68403278585665
197.4,3.64883750540392
197.5,3.61398275014559
197.6,3.57946531003159
197.7,3.54528200312581
197.8,3.51142967542479
197.9,3.4779052006752
198,3.44470548019046
198.1,3.41182744266648
198.2,3.37926804399665
198.3,3.34702426708617
198.4,3.31509312166578
198.5,3.28347164410507
198.6,3.25215689722528
198.7,3.22114597011182
198.8,3.19043597792654
198.9,3.16002406171976
199,3.12990738824223
199.1,3.10008314975696
199.2,3.07054856385109
199.3,3.04130087324787
199.4,3.0123373456186
199.5,2.98365527339493
199.6,2.95525197358121
199.7,2.92712478756722
199.8,2.89927108094114
199.9,2.87168824330294
200,2.84437368807812
